"","ts_low_bd","ts_hi_bd","p_val","mn_phs","ocean"
"1",2,20,0.000999000999000999,1.49531370678775,"atl"
"2",2,20,0.000999000999000999,0.387118676310736,"atl"
"3",2,20,0.000999000999000999,3.07792324635526,"atl"
"4",2,20,0.000999000999000999,2.67732244048154,"atl"
"5",2,20,0.001998001998002,1.71330526317125,"atl"
"6",2,20,0.000999000999000999,-0.252963069048381,"atl"
"7",2,20,0.000999000999000999,0.804971103907148,"atl"
"8",2,20,0.000999000999000999,-0.305675917164507,"atl"
"9",2,20,0.000999000999000999,2.76449057936338,"atl"
"10",2,20,0.000999000999000999,1.44587702866272,"atl"
"11",2,20,0.000999000999000999,-0.118942390898856,"atl"
"12",2,20,0.000999000999000999,-0.580882991408926,"atl"
"13",2,20,0.000999000999000999,-1.04898336888559,"atl"
"14",2,20,0.000999000999000999,-3.07878201561679,"atl"
"15",2,20,0.000999000999000999,3.12988090966402,"atl"
"16",2,20,0.000999000999000999,2.20234852776697,"atl"
"17",2,20,0.000999000999000999,-2.22988366456597,"atl"
"18",2,20,0.000999000999000999,-2.61966498052831,"atl"
"19",2,20,0.001998001998002,-2.06217261632685,"atl"
"20",2,20,0.001998001998002,-2.86685558137343,"atl"
"21",2,20,0.002997002997003,-1.69428171885653,"atl"
"22",2,20,0.001998001998002,-1.14122374124789,"atl"
"23",2,20,0.000999000999000999,0.659129231449797,"atl"
"24",2,20,0.000999000999000999,1.12427938792761,"atl"
"25",2,20,0.000999000999000999,2.08119537061062,"atl"
"26",2,20,0.003996003996004,0.0258310870846842,"atl"
"27",2,20,0.000999000999000999,0.921967758662599,"atl"
"28",2,20,0.000999000999000999,1.29155509503522,"atl"
"29",2,20,0.000999000999000999,-2.77362347450597,"atl"
"30",2,20,0.001998001998002,0.63579641220951,"atl"
"31",2,20,0.000999000999000999,-0.110725600783131,"atl"
"32",2,20,0.001998001998002,-0.386214322917568,"atl"
"33",2,20,0.001998001998002,-1.56440405147264,"atl"
"34",2,20,0.000999000999000999,-3.05404337609568,"atl"
"35",2,20,0.000999000999000999,0.929271686561606,"atl"
"36",2,20,0.000999000999000999,0.917536203932432,"atl"
"37",2,20,0.001998001998002,2.5657659413064,"atl"
"38",2,20,0.000999000999000999,-1.82481555507687,"atl"
"39",2,20,0.002997002997003,0.467893000831164,"atl"
"40",2,20,0.001998001998002,-2.7344488664056,"atl"
"41",2,20,0.000999000999000999,-2.82816587382954,"atl"
"42",2,20,0.000999000999000999,0.947873475764586,"atl"
"43",2,20,0.001998001998002,2.97762459758829,"atl"
"44",2,20,0.001998001998002,-2.70869534927421,"atl"
"45",2,20,0.000999000999000999,1.63216287197274,"atl"
"46",2,20,0.001998001998002,2.30094336214726,"atl"
"47",2,20,0.000999000999000999,-2.31658455401551,"atl"
"48",2,20,0.000999000999000999,-1.9348923822836,"atl"
"49",2,20,0.000999000999000999,0.575800193533741,"atl"
"50",2,20,0.001998001998002,1.11084861169026,"atl"
"51",2,20,0.001998001998002,2.41794105945484,"atl"
"52",2,20,0.001998001998002,-0.805733434420695,"atl"
"53",2,20,0.000999000999000999,-1.30604593995886,"atl"
"54",2,20,0.000999000999000999,-3.0018133779447,"atl"
"55",2,20,0.000999000999000999,0.0377243416485207,"atl"
"56",2,20,0.000999000999000999,-0.223523959491419,"atl"
"57",2,20,0.001998001998002,-0.973727514656214,"atl"
"58",2,20,0.001998001998002,2.02486636667911,"atl"
"59",2,20,0.001998001998002,-0.553264157177,"atl"
"60",2,20,0.001998001998002,-3.06495659763583,"atl"
"61",2,20,0.001998001998002,-1.09565434742392,"atl"
"62",2,20,0.000999000999000999,1.86276383490882,"atl"
"63",2,20,0.000999000999000999,-0.386553255572373,"atl"
"64",2,20,0.000999000999000999,-0.0362407094824879,"atl"
"65",2,20,0.002997002997003,1.76055292456086,"atl"
"66",2,20,0.000999000999000999,1.73324030812715,"atl"
"67",2,20,0.000999000999000999,-1.16006389627391,"atl"
"68",2,20,0.002997002997003,2.57641420986467,"atl"
"69",2,20,0.000999000999000999,-1.04665659392502,"atl"
"70",2,20,0.000999000999000999,0.437969585741685,"atl"
"71",2,20,0.002997002997003,2.67949575848625,"atl"
"72",2,20,0.000999000999000999,-0.142878706137297,"atl"
"73",2,20,0.000999000999000999,-1.70405311598878,"atl"
"74",2,20,0.000999000999000999,-2.6327442203317,"atl"
"75",2,20,0.002997002997003,0.171795602206042,"atl"
"76",2,20,0.001998001998002,-0.469279593941206,"atl"
"77",2,20,0.000999000999000999,0.778295691556071,"atl"
"78",2,20,0.002997002997003,1.96611535898142,"atl"
"79",2,20,0.000999000999000999,0.676023516724732,"atl"
"80",2,20,0.002997002997003,2.62129199098818,"atl"
"81",2,20,0.000999000999000999,3.11973306879025,"atl"
"82",2,20,0.001998001998002,2.83149760636678,"atl"
"83",2,20,0.002997002997003,-1.4327059670332,"atl"
"84",2,20,0.000999000999000999,0.140230232351292,"atl"
"85",2,20,0.000999000999000999,-1.31440379006638,"atl"
"86",2,20,0.000999000999000999,-1.15206287601274,"atl"
"87",2,20,0.001998001998002,-0.895132769160692,"atl"
"88",2,20,0.001998001998002,-0.0398787853115116,"atl"
"89",2,20,0.000999000999000999,1.55231220781,"atl"
"90",2,20,0.000999000999000999,-2.32368359576583,"atl"
"91",2,20,0.000999000999000999,3.08795655249154,"atl"
"92",2,20,0.000999000999000999,0.508461013292289,"atl"
"93",2,20,0.000999000999000999,0.987107355313679,"atl"
"94",2,20,0.001998001998002,0.0421691862356996,"atl"
"95",2,20,0.000999000999000999,-1.80395653497461,"atl"
"96",2,20,0.002997002997003,-1.72364603066405,"atl"
"97",2,20,0.002997002997003,-1.39839642289937,"atl"
"98",2,20,0.001998001998002,0.365623939558777,"atl"
"99",2,20,0.001998001998002,-2.29103296270001,"atl"
"100",2,20,0.001998001998002,1.06304107382178,"atl"
"101",2,20,0.000999000999000999,0.467106942590314,"atl"
"102",2,20,0.000999000999000999,-2.49788373882237,"atl"
"103",2,20,0.002997002997003,-1.19724295623079,"atl"
"104",2,20,0.001998001998002,0.224439747271892,"atl"
"105",2,20,0.002997002997003,-1.31455074644541,"atl"
"106",2,20,0.000999000999000999,-1.1431446104908,"atl"
"107",2,20,0.000999000999000999,1.59910430918196,"atl"
"108",2,20,0.000999000999000999,0.52997370947454,"atl"
"109",2,20,0.000999000999000999,0.31114299110147,"atl"
"110",2,20,0.000999000999000999,0.185396458979861,"atl"
"111",2,20,0.002997002997003,-0.91556223307416,"atl"
"112",2,20,0.000999000999000999,-0.416981950724969,"atl"
"113",2,20,0.002997002997003,0.0341180738141266,"atl"
"114",2,20,0.000999000999000999,1.44283157029193,"atl"
"115",2,20,0.00699300699300699,-1.79760523016298,"atl"
"116",2,20,0.003996003996004,-0.793604165212055,"atl"
"117",2,20,0.000999000999000999,-2.22320949310888,"atl"
"118",2,20,0.004995004995005,-2.91966714803711,"atl"
"119",2,20,0.00599400599400599,-2.1674360619263,"atl"
"120",2,20,0.000999000999000999,-0.188683219114829,"atl"
"121",2,20,0.001998001998002,1.14788509413945,"atl"
"122",2,20,0.000999000999000999,-0.439283170373833,"atl"
"123",2,20,0.000999000999000999,-0.423673745968428,"atl"
"124",2,20,0.001998001998002,1.59478916299344,"atl"
"125",2,20,0.000999000999000999,-2.40667800807415,"atl"
"126",2,20,0.000999000999000999,-2.7892643284989,"atl"
"127",2,20,0.001998001998002,-2.37008354339551,"atl"
"128",2,20,0.000999000999000999,-0.00810478986338387,"atl"
"129",2,20,0.003996003996004,0.437656653189562,"atl"
"130",2,20,0.003996003996004,0.918328681251697,"atl"
"131",2,20,0.003996003996004,1.80623807255912,"atl"
"132",2,20,0.000999000999000999,-1.47935490093548,"atl"
"133",2,20,0.000999000999000999,-1.95804644373252,"atl"
"134",2,20,0.001998001998002,-1.41242227790879,"atl"
"135",2,20,0.00699300699300699,2.355760547825,"atl"
"136",2,20,0.000999000999000999,-1.66624612835238,"atl"
"137",2,20,0.00899100899100899,-0.954354920172694,"atl"
"138",2,20,0.000999000999000999,-0.346081442262258,"atl"
"139",2,20,0.000999000999000999,0.655005025179414,"atl"
"140",2,20,0.002997002997003,-2.79896144295825,"atl"
"141",2,20,0.002997002997003,-2.53983271350257,"atl"
"142",2,20,0.001998001998002,-2.88268466081832,"atl"
"143",2,20,0.000999000999000999,0.573532115889254,"atl"
"144",2,20,0.003996003996004,-0.851029528515562,"atl"
"145",2,20,0.000999000999000999,2.43699230704352,"atl"
"146",2,20,0.000999000999000999,-2.1797553444109,"atl"
"147",2,20,0.001998001998002,-2.14232230560941,"atl"
"148",2,20,0.000999000999000999,-0.23694376988025,"atl"
"149",2,20,0.000999000999000999,0.538210984047818,"atl"
"150",2,20,0.001998001998002,-3.02117388620654,"atl"
"151",2,20,0.000999000999000999,0.754004725616454,"atl"
"152",2,20,0.002997002997003,-0.758750925249565,"atl"
"153",2,20,0.000999000999000999,-1.47961228133324,"atl"
"154",2,20,0.000999000999000999,0.686147658597987,"atl"
"155",2,20,0.001998001998002,-2.93052589445255,"atl"
"156",2,20,0.001998001998002,0.259593316872261,"atl"
"157",2,20,0.001998001998002,-0.265807670771224,"atl"
"158",2,20,0.000999000999000999,-2.57073824839921,"atl"
"159",2,20,0.000999000999000999,1.6358681822462,"atl"
"160",2,20,0.002997002997003,3.02513728211774,"atl"
"161",2,20,0.000999000999000999,0.134481414265426,"atl"
"162",2,20,0.002997002997003,1.93108807953952,"atl"
"163",2,20,0.000999000999000999,1.69290346395745,"atl"
"164",2,20,0.001998001998002,-0.198078692955031,"atl"
"165",2,20,0.000999000999000999,0.206402915512182,"atl"
"166",2,20,0.001998001998002,-2.81316168189772,"atl"
"167",2,20,0.001998001998002,0.0743475656111264,"atl"
"168",2,20,0.000999000999000999,0.816755916182147,"atl"
"169",2,20,0.001998001998002,-0.0204877230588969,"atl"
"170",2,20,0.001998001998002,-1.52501850072483,"atl"
"171",2,20,0.000999000999000999,-0.209249125254275,"atl"
"172",2,20,0.003996003996004,0.0969285279155899,"atl"
"173",2,20,0.002997002997003,-1.08263117707458,"atl"
"174",2,20,0.000999000999000999,-2.74569758573507,"atl"
"175",2,20,0.000999000999000999,-0.637608550962794,"atl"
"176",2,20,0.000999000999000999,1.40845854347059,"atl"
"177",2,20,0.003996003996004,0.122940720442332,"atl"
"178",2,20,0.001998001998002,-0.600477798372411,"atl"
"179",2,20,0.001998001998002,0.848940514257096,"atl"
"180",2,20,0.001998001998002,-2.42831674985778,"atl"
"181",2,20,0.000999000999000999,-2.00529466286054,"atl"
"182",2,20,0.000999000999000999,2.51920027431075,"atl"
"183",2,20,0.003996003996004,-0.352168704260626,"atl"
"184",2,20,0.000999000999000999,2.40319471568911,"atl"
"185",2,20,0.002997002997003,1.74302300717499,"atl"
"186",2,20,0.010989010989011,-2.54001802166493,"atl"
"187",2,20,0.000999000999000999,1.33491235323982,"atl"
"188",2,20,0.004995004995005,-2.87607835444608,"atl"
"189",2,20,0.000999000999000999,-1.6273379536121,"atl"
"190",2,20,0.000999000999000999,1.67753557278158,"atl"
"191",2,20,0.000999000999000999,1.38528795534943,"atl"
"192",2,20,0.003996003996004,-2.08942013319596,"atl"
"193",2,20,0.000999000999000999,-2.03711444361506,"atl"
"194",2,20,0.000999000999000999,-0.00721696605039088,"atl"
"195",2,20,0.000999000999000999,0.736620359330904,"atl"
"196",2,20,0.003996003996004,0.402178493480639,"atl"
"197",2,20,0.001998001998002,-0.536878402095025,"atl"
"198",2,20,0.000999000999000999,2.06866189509238,"atl"
"199",2,20,0.001998001998002,-1.91661324882876,"atl"
"200",2,20,0.000999000999000999,-0.979125900550554,"atl"
"201",2,20,0.002997002997003,2.57209419588244,"atl"
"202",2,20,0.000999000999000999,0.183519779009283,"atl"
"203",2,20,0.001998001998002,2.88473177173638,"atl"
"204",2,20,0.000999000999000999,-0.220649032065834,"atl"
"205",2,20,0.002997002997003,0.245873231420288,"atl"
"206",2,20,0.003996003996004,1.72366431808948,"atl"
"207",2,20,0.001998001998002,0.521485150471091,"atl"
"208",2,20,0.000999000999000999,-3.1400002565101,"atl"
"209",2,20,0.004995004995005,-0.475542626739784,"atl"
"210",2,20,0.000999000999000999,-0.874683690409318,"atl"
"211",2,20,0.000999000999000999,-2.76587515989416,"atl"
"212",2,20,0.000999000999000999,0.0849713532111884,"atl"
"213",2,20,0.001998001998002,0.278080775486133,"atl"
"214",2,20,0.002997002997003,-0.000802391364908969,"atl"
"215",2,20,0.000999000999000999,0.0226530337772166,"atl"
"216",2,20,0.000999000999000999,1.20397827403493,"atl"
"217",2,20,0.004995004995005,1.3766850988807,"atl"
"218",2,20,0.000999000999000999,2.00856132874689,"atl"
"219",2,20,0.000999000999000999,-0.813369076162833,"atl"
"220",2,20,0.001998001998002,1.54950913947487,"atl"
"221",2,20,0.002997002997003,1.46141234492043,"atl"
"222",2,20,0.001998001998002,2.02117672097314,"atl"
"223",2,20,0.000999000999000999,-2.82522711730668,"atl"
"224",2,20,0.000999000999000999,-0.260448120462903,"atl"
"225",2,20,0.000999000999000999,1.05207140633929,"atl"
"226",2,20,0.001998001998002,-2.22404364654132,"atl"
"227",2,20,0.001998001998002,0.00698841111974043,"atl"
"228",2,20,0.000999000999000999,-0.362377222457889,"atl"
"229",2,20,0.001998001998002,2.35507690478598,"atl"
"230",2,20,0.000999000999000999,2.7465475199013,"atl"
"231",2,20,0.000999000999000999,0.15445047892327,"atl"
"232",2,20,0.001998001998002,1.79517491388207,"atl"
"233",2,20,0.000999000999000999,1.22355995625206,"atl"
"234",2,20,0.003996003996004,-0.142917972797968,"atl"
"235",2,20,0.000999000999000999,0.832885930417421,"atl"
"236",2,20,0.000999000999000999,-1.51445185017698,"atl"
"237",2,20,0.000999000999000999,-1.64072140453047,"atl"
"238",2,20,0.001998001998002,-0.131141270128148,"atl"
"239",2,20,0.000999000999000999,1.59115161915884,"atl"
"240",2,20,0.001998001998002,-2.13123103422929,"atl"
"241",2,20,0.000999000999000999,0.709280575450064,"atl"
"242",2,20,0.002997002997003,-1.50999156488306,"atl"
"243",2,20,0.001998001998002,0.178438542953915,"atl"
"244",2,20,0.001998001998002,-2.74377056792275,"atl"
"245",2,20,0.002997002997003,-1.73257572360998,"atl"
"246",2,20,0.001998001998002,-2.90293422577559,"atl"
"247",2,20,0.000999000999000999,2.47019334487363,"atl"
"248",2,20,0.000999000999000999,-1.96378703994634,"atl"
"249",2,20,0.001998001998002,-1.63383102014346,"atl"
"250",2,20,0.000999000999000999,-1.57272236136255,"atl"
"251",2,20,0.000999000999000999,-0.461363346180014,"atl"
"252",2,20,0.000999000999000999,0.214127645739397,"atl"
"253",2,20,0.00599400599400599,2.8176551046726,"atl"
"254",2,20,0.002997002997003,-2.46460028246872,"atl"
"255",2,20,0.000999000999000999,2.1089780259956,"atl"
"256",2,20,0.00699300699300699,1.01369410466897,"atl"
"257",2,20,0.002997002997003,1.49996583095856,"atl"
"258",2,20,0.00999000999000999,-2.4382483296019,"atl"
"259",2,20,0.001998001998002,0.825215400094177,"atl"
"260",2,20,0.002997002997003,-0.22319461872516,"atl"
"261",2,20,0.00699300699300699,-2.27676134781194,"atl"
"262",2,20,0.001998001998002,-0.81999350856577,"atl"
"263",2,20,0.001998001998002,1.96448929091277,"atl"
"264",2,20,0.001998001998002,0.906203683958132,"atl"
"265",2,20,0.002997002997003,-2.31139767116662,"atl"
"266",2,20,0.000999000999000999,2.28822857498729,"atl"
"267",2,20,0.003996003996004,2.85521602350722,"atl"
"268",2,20,0.000999000999000999,-0.226938128492424,"atl"
"269",2,20,0.000999000999000999,-0.0500904684868005,"atl"
"270",2,20,0.001998001998002,-1.44324501197237,"atl"
"271",2,20,0.000999000999000999,1.58426454921018,"atl"
"272",2,20,0.001998001998002,-1.5051416347546,"atl"
"273",2,20,0.000999000999000999,1.80839175129459,"atl"
"274",2,20,0.000999000999000999,0.506183097452616,"atl"
"275",2,20,0.000999000999000999,-2.63691886030797,"atl"
"276",2,20,0.003996003996004,0.812382555562414,"atl"
"277",2,20,0.001998001998002,-0.289851804458484,"atl"
"278",2,20,0.001998001998002,-3.05767273866912,"atl"
"279",2,20,0.000999000999000999,0.169309437256431,"atl"
"280",2,20,0.001998001998002,2.91182972920454,"atl"
"281",2,20,0.000999000999000999,-1.45487970510056,"atl"
"282",2,20,0.000999000999000999,1.54224468269545,"atl"
"283",2,20,0.000999000999000999,-0.153278457753261,"atl"
"284",2,20,0.001998001998002,0.245278418277149,"atl"
"285",2,20,0.000999000999000999,-1.76647376557475,"atl"
"286",2,20,0.002997002997003,-0.649805821795475,"atl"
"287",2,20,0.002997002997003,-0.972310513487951,"atl"
"288",2,20,0.000999000999000999,-2.52294195417857,"atl"
"289",2,20,0.004995004995005,-0.251961789249081,"atl"
"290",2,20,0.003996003996004,1.6110813379035,"atl"
"291",2,20,0.003996003996004,2.40716068392201,"atl"
"292",2,20,0.000999000999000999,0.971622951841557,"atl"
"293",2,20,0.00599400599400599,2.68815984377071,"atl"
"294",2,20,0.001998001998002,-1.59715215829384,"atl"
"295",2,20,0.000999000999000999,-0.59849809503368,"atl"
"296",2,20,0.003996003996004,1.60887579776709,"atl"
"297",2,20,0.000999000999000999,-0.932689098083484,"atl"
"298",2,20,0.000999000999000999,-0.846809851094471,"atl"
"299",2,20,0.001998001998002,-2.96922834644832,"atl"
"300",2,20,0.004995004995005,-1.12925547174625,"atl"
"301",2,20,0.001998001998002,0.186873599506748,"atl"
"302",2,20,0.000999000999000999,2.35807078015567,"atl"
"303",2,20,0.000999000999000999,-0.517585808590693,"atl"
"304",2,20,0.000999000999000999,0.13912614543558,"atl"
"305",2,20,0.000999000999000999,2.64351218885469,"atl"
"306",2,20,0.00699300699300699,2.81177938086007,"atl"
"307",2,20,0.003996003996004,2.65110651144486,"atl"
"308",2,20,0.001998001998002,-0.829017734831896,"atl"
"309",2,20,0.00599400599400599,-2.54320767232276,"atl"
"310",2,20,0.000999000999000999,-3.01901996031784,"atl"
"311",2,20,0.000999000999000999,-2.63245350972951,"atl"
"312",2,20,0.001998001998002,-0.960278448682628,"atl"
"313",2,20,0.002997002997003,-1.059787198785,"atl"
"314",2,20,0.000999000999000999,-2.6572881520547,"atl"
"315",2,20,0.000999000999000999,0.37527369817694,"atl"
"316",2,20,0.00599400599400599,-0.598091601958301,"atl"
"317",2,20,0.000999000999000999,-2.25299000024173,"atl"
"318",2,20,0.000999000999000999,-2.77474054855482,"atl"
"319",2,20,0.002997002997003,-0.298769383781492,"atl"
"320",2,20,0.000999000999000999,2.89773707604498,"atl"
"321",2,20,0.000999000999000999,1.25714389333135,"atl"
"322",2,20,0.001998001998002,-0.178130870910096,"atl"
"323",2,20,0.000999000999000999,1.0446601651641,"atl"
"324",2,20,0.000999000999000999,1.46848776779957,"atl"
"325",2,20,0.002997002997003,1.49588724202655,"atl"
"326",2,20,0.003996003996004,0.123561674526752,"atl"
"327",2,20,0.000999000999000999,-1.76117117260299,"atl"
"328",2,20,0.000999000999000999,1.64655147759683,"atl"
"329",2,20,0.000999000999000999,0.931416819114479,"atl"
"330",2,20,0.003996003996004,-2.34291033884251,"atl"
"331",2,20,0.000999000999000999,-1.44749853143837,"atl"
"332",2,20,0.00599400599400599,0.0370723830435813,"atl"
"333",2,20,0.001998001998002,1.66732543567456,"atl"
"334",2,20,0.001998001998002,-0.194027229556901,"atl"
"335",2,20,0.002997002997003,1.54750187358216,"atl"
"336",2,20,0.000999000999000999,-1.06786602764041,"atl"
"337",2,20,0.000999000999000999,1.77249726045434,"atl"
"338",2,20,0.001998001998002,-1.71054464728911,"atl"
"339",2,20,0.000999000999000999,-1.55337584170597,"atl"
"340",2,20,0.001998001998002,-0.00928086569115005,"atl"
"341",2,20,0.001998001998002,-1.66127645697742,"atl"
"342",2,20,0.003996003996004,-2.85010630463522,"atl"
"343",2,20,0.000999000999000999,-0.31565959998413,"atl"
"344",2,20,0.001998001998002,-0.125794652520007,"atl"
"345",2,20,0.001998001998002,-3.04864868883551,"atl"
"346",2,20,0.002997002997003,-1.61388847455955,"atl"
"347",2,20,0.001998001998002,2.59964169754973,"atl"
"348",2,20,0.000999000999000999,2.97783318796542,"atl"
"349",2,20,0.001998001998002,1.26707883358645,"atl"
"350",2,20,0.002997002997003,-1.71397016654431,"atl"
"351",2,20,0.001998001998002,2.21410113617311,"atl"
"352",2,20,0.001998001998002,2.89779882571637,"atl"
"353",2,20,0.001998001998002,-0.749623433187202,"atl"
"354",2,20,0.001998001998002,-1.17937241107136,"atl"
"355",2,20,0.00899100899100899,2.88471666024907,"atl"
"356",2,20,0.000999000999000999,-0.0881497330529331,"atl"
"357",2,20,0.003996003996004,-2.93495955793842,"atl"
"358",2,20,0.002997002997003,-1.53282892013574,"atl"
"359",2,20,0.000999000999000999,1.17434049468426,"atl"
